tag,country,province,lat,lng
6942,Latvia,Riebiņu Novads,56.3403,26.7999
6943,Afghanistan,Nūristān,35.4206,70.9226
6944,Latvia,Jaunjelgavas Novads,56.6132,25.0832
6945,Latvia,Dagdas Novads,56.0961,27.5328
6946,Latvia,Viļakas Novads,57.1843,27.6719
6947,Latvia,Alojas Novads,57.7672,24.8774
6948,Serbia,Sjenica,43.2735,20.0004
6949,Latvia,Vaiņodes Novads,56.4185,21.8541
6950,Macedonia,Staro Nagoričane,42.1981,21.8286
6951,Latvia,Ērgļu Novads,56.8988,25.6429
6952,Latvia,Mazsalacas Novads,57.8619,25.0547
6953,Latvia,Pārgaujas Novads,57.3708,25.0324
6954,Montenegro,Kolašin,42.8242,19.5225
6955,Somalia,Awdal,9.8921,43.3853
6956,Liberia,River Gee,5.1974,-7.8758
6957,Chad,Chari-Baguirmi,11.4039,16.1705
6958,Liberia,Gbarpolu,7.0667,-10.4875
6959,Latvia,Vecpiebalgas Novads,57.0618,25.8179
6960,Laos,Xaisômboun,18.8989,103.0919
6961,Congo (Brazzaville),Kouilou,-4.6519,11.8125
6962,Latvia,Alsungas Novads,56.9801,21.564
6963,Latvia,Amatas Novads,57.2433,25.2803
6964,Somalia,Sool,8.4774,47.3597
6965,Latvia,Vārkavas Novads,56.1984,26.5081
6966,Latvia,Lubānas Novads,56.9043,26.7161
6968,Latvia,Naukšēnu Novads,57.8842,25.458000000000002
6969,United Kingdom,Argyll and Bute,56.0333,-5.4167
6971,Latvia,Apes Novads,57.5394,26.694000000000003
6973,Latvia,Baltinavas Novads,56.9439,27.644000000000002
6974,Montenegro,Žabljak,43.1547,19.1219
6975,Macedonia,Makedonski Brod,41.5136,21.2153
6976,Latvia,Dundagas Novads,57.505,22.3504
6977,Latvia,Viesītes Novads,56.3465,25.5581
6978,"Saint Helena, Ascension, And Tristan Da Cunha",Ascension,-7.9286,-14.4119
6979,Mongolia,Govĭ-Altay,46.3722,96.2583
6980,Latvia,Neretas Novads,56.2044,25.3077
6981,Latvia,Ciblas Novads,56.5498,27.8837
6982,Chad,Ennedi-Est,16.0659,22.8431
6983,Latvia,Pāvilostas Novads,56.8898,21.1817
6984,Bhutan,Lhuentse,27.6679,91.1839
6985,Bhutan,Bumthang,27.5492,90.7525
6986,Serbia,Nova Varoš,43.46,19.8117
6987,Somalia,Sanaag,10.6162,47.3679
6989,Latvia,Rugāju Novads,57.0033,27.1337
6991,Bhutan,Dagana,27.0753,89.8769
6992,Serbia,Bela Palanka,43.2196,22.314
6993,Macedonia,Novaci,41.042,21.4587
6994,Latvia,Rucavas Novads,56.163999999999994,21.1627
6996,Botswana,Sowa Town,-20.5636,26.2244
6997,Slovenia,Jezersko,46.3833,14.4667
6998,Montenegro,Šavnik,42.9564,19.0967
6999,Mali,Kidal,18.4411,1.4078
7000,Serbia,Crna Trava,42.8071,22.3247
7002,Montenegro,Plužine,43.1528,18.8394
7003,Mongolia,Govĭsümber,46.3611,108.3611
7004,"Saint Helena, Ascension, And Tristan Da Cunha",Tristan da Cunha,-37.0675,-12.3105
7005,Libya,Wādī al Ḩayāt,26.5903,12.7751
7006,Bhutan,Gasa,27.9067,89.7304
7007,Libya,Wādī ash Shāţi’,27.4471,13.0517
7008,Botswana,Jwaneng,-24.6017,24.7281
7009,Guyana,Potaro-Siparuni,5.2667,-59.15
7010,Oman,Al Wusţá,19.9333,56.3167
7011,Panama,Emberá-Wounaan,8.0989,-77.6085
7012,Chad,Tibesti,21.3549,17.0012
7013,Libya,Al Kufrah,24.1667,23.2696
7014,Macedonia,Dojran,41.1865,22.7203
7015,New Caledonia,Province Îles,-20.9,167.2667
7016,Serbia,Bujanovac,42.4606,21.7666
7017,Serbia,Preševo,42.3071,21.65
7018,Suriname,Marowijne,5.5,-54.05
7019,Uganda,Buvuma,0.2222,33.2061
7020,Cabo Verde,São Filipe,14.9,-24.5167
7021,United Kingdom,Torbay,50.45,-3.5
7706,Azerbaijan,Xankəndi,39.8156,46.751999999999995
7748,Pakistan,Federally Administered Tribal Areas,33.8992,70.1008
7855,Bermuda,Hamilton,32.2942,-64.7839
8373,Burkina Faso,Sahel,14.034,-0.027999999999999997
8511,Hungary,Pest,47.7837,19.1332
8873,Suriname,Sipaliwini,3.85,-54.2333
8965,Switzerland,Valais,46.239,7.354
9218,"Bahamas, The",City of Freeport,26.5333,-78.7
9344,Fiji,Macuata,-16.4166,179.3833
9594,Switzerland,Thurgau,47.568000000000005,9.107999999999999
10588,Switzerland,Appenzell Ausserrhoden,47.3833,9.2833
10664,Nepal,Janakpur,27.326,86.087
10707,Greenland,Sermersooq,64.1983,-51.7327
14331,Greenland,Qaasuitsup,70.675,-52.1229
14624,Tonga,Vava‘u,-18.6496,-173.9833
15181,Iceland,Austurland,64.2723,-15.2139
